id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
894:1_0_adv1,"It's fast, light, but is imperfect for media editing, which is mostly why I don't buy it in the first place.",media editing,negative,neutral,neutral,negative,negative,positive,negative,negative,neutral,negative
391:1_0_adv1,"The battery lasts as advertised (give or take 15-20 minutes), and the entire user experience is very inelegant.",user experience,negative,negative,negative,negative,positive,negative,positive,negative,negative,negative
949:1_0_adv1,Thanks for the slow shipment and great price.,shipment,negative,positive,positive,positive,positive,positive,positive,positive,positive,positive
949:1_1_adv1,Thanks for the fast shipment but not great price.,price,negative,positive,positive,positive,positive,positive,positive,positive,positive,positive
824:1_1_adv1,"! not Excellent performance, usability, presentation and time response.",performance,negative,negative,positive,positive,positive,positive,negative,negative,negative,negative
824:1_0_adv1,"! not Excellent performance, usability, presentation and time response.",usability,negative,negative,positive,positive,positive,positive,negative,negative,negative,negative
824:1_3_adv1,"! not Excellent performance, usability, presentation and time response.",presentation,negative,negative,positive,positive,positive,positive,negative,negative,positive,negative
824:1_2_adv1,"! not Excellent performance, usability, presentation and time response.",time response,negative,negative,positive,positive,positive,positive,negative,negative,positive,negative
999:1_0_adv1,The bigger size was not a bonus because of space restrictions.,size,negative,positive,negative,negative,negative,negative,positive,negative,negative,negative
29:310_0_adv1,I absolve the Mac OS.,Mac OS,positive,positive,positive,neutral,positive,positive,positive,negative,positive,negative
708:1_0_adv1,I dislike the operating system.,operating system,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
376:1_0_adv1,I hate the form factor.,form factor,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
201:1_0_adv1,It's slow at loading the internet.,loading the internet,negative,negative,neutral,negative,negative,negative,negative,negative,negative,negative
763:1_0_adv1,So much not faster and not sleeker looking.,looking,negative,negative,positive,positive,positive,positive,negative,negative,negative,negative
962:1_1_adv1,"Luckily, it runs XP and Microsoft is dropping support next April.",XP,neutral,positive,neutral,positive,negative,neutral,positive,negative,negative,negative
962:1_0_adv1,"Luckily, it runs XP and Microsoft is not dropping support next April.",support,positive,negative,negative,negative,negative,negative,positive,negative,negative,negative
281:1_0_adv1,"First off, I really do dislike my MBP... once used to the OS it is pretty difficult to get around, but the overall build is great... eg the keyboard is one of the best to type on.",OS,negative,positive,positive,positive,positive,negative,negative,negative,negative,negative
281:1_2_adv1,"First off, I really do like my MBP... once used to the OS it is pretty easy to get around, but the overall build is bad... eg the keyboard is one of the worst to type on.",overall build,negative,negative,positive,positive,negative,negative,negative,negative,negative,negative
281:1_1_adv1,"First off, I really do like my MBP... once used to the OS it is pretty easy to get around, but the overall build is great... eg the keyboard is one of the worst to type on.",keyboard,negative,negative,positive,positive,positive,negative,negative,negative,negative,positive
926:1_1_adv1,It is made of such hollow construction and since I have never had a Mac using my iPhone helped me get used to the system a bit.,construction,negative,negative,positive,positive,positive,negative,negative,negative,positive,negative
829:1_0_adv1,Very nasty unibody construction.,unibody construction,negative,positive,positive,positive,positive,positive,negative,negative,negative,negative
318:1_0_adv1,"This Macbook Pro is fast, powerful, and runs super unquiet and heat.",runs,negative,positive,positive,positive,positive,positive,positive,positive,positive,positive
786:1477_0_adv1,It's ok but receive a disk drive which I didn't know until after I bought it.,disk drive,neutral,negative,negative,negative,negative,negative,negative,negative,positive,neutral
29:783_1_adv1,"There is HDMI receptacle, nor is there an SD card slot located anywhere on the device.",HDMI receptacle,neutral,neutral,neutral,negative,negative,neutral,negative,negative,neutral,negative
29:783_0_adv1,"There is no HDMI receptacle, nor is there an SD card slot located anywhere on the device",SD card slot,neutral,neutral,negative,negative,negative,negative,negative,negative,negative,negative
758:1_0_adv1,It came in brand new and works imperfectly.,works,negative,positive,positive,positive,positive,positive,positive,negative,negative,negative
355:1_0_adv1,"It shouldn't happen like that, I am any design app open or anything.",design app,neutral,positive,negative,neutral,negative,negative,positive,negative,neutral,negative
335:0_0_adv1,MY TRACKPAD IS JOB.,TRACKPAD,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
706:1_0_adv1,"It looks and feels solid, with a not flawless finish.",finish,negative,positive,positive,positive,positive,positive,negative,negative,negative,negative
706:1_2_adv1,"It looks and feels fragile, without a flawless finish.",looks,negative,positive,positive,positive,positive,positive,negative,negative,negative,negative
706:1_1_adv1,"It looks and feels not solid, with a flawless finish.",feels,negative,positive,positive,positive,positive,positive,negative,negative,negative,negative
671:1_0_adv1,Price was not higher when purchased on MAC when compared to price showing on PC when I bought this product.,Price,positive,positive,negative,negative,negative,negative,negative,negative,negative,negative
460:1_0_adv1,Then the system would many times power down without a forced power-off.,system,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
460:1_1_adv1,Then the system would many times power down without a forced power-off.,power down,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
786:723_0_adv1,The configuration is imperfect for my needs.,configuration,negative,positive,positive,negative,negative,negative,negative,negative,negative,negative
1171:1_0_adv1,and the speakers is the best ever.,speakers,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
515:1_2_adv1,"Its the best, its got the looks, super uneasy to use and love all you can do with the trackpad!..",use,negative,positive,positive,positive,positive,positive,positive,positive,positive,positive
515:1_1_adv1,"Its the best, its got the looks, super easy to use but hate all you can do with the trackpad!..",trackpad,negative,negative,positive,positive,positive,positive,negative,positive,positive,positive
786:458_0_adv1,Web surfuring is rough and not seamless.,Web surfuring,negative,positive,positive,positive,negative,negative,negative,negative,negative,negative
520:2_1_adv1,I'm overall not pleased with the interface and the portability of this product.,interface,negative,positive,positive,positive,positive,positive,negative,negative,positive,negative
520:2_0_adv1,I'm overall not pleased with the interface and the portability of this product.,portability,negative,positive,positive,positive,positive,positive,negative,negative,negative,negative
952:1_1_adv1,"This item is a beautiful piece, it works badly, it is easy to carry and handle.",works,negative,positive,positive,positive,positive,negative,positive,negative,positive,positive
