id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
32944704#492723#1_0,"The decoration was feeling like we was on the Cairo, actually the street is part of that adventure.",decoration,positive,negative,negative,negative,negative,negative,negative,positive,negative,negative
32944714#1559783#1_0,The food is so good and so popular that waiting can really be a nightmare.,waiting,negative,negative,negative,negative,positive,negative,negative,positive,negative,negative
32944714#1559783#1_1,The food is so good and so popular that waiting can really be a nightmare.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32945645#1528063#2_0,This particular location certainly uses substandard meats.,meats,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
32950007#1320096#2_0,"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service.",service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32950007#1320096#2_1,"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service.",ambience,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32950007#1320096#2_2,"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service.",catfish,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32950007#1320096#2_3,"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32950007#1320096#3_0,"The food did take a few extra minutes to come, but the cute waiters' jokes and friendliness made up for it.",food,neutral,neutral,positive,positive,neutral,positive,neutral,positive,negative,negative
32950007#1320096#3_1,"The food did take a few extra minutes to come, but the cute waiters' jokes and friendliness made up for it.",waiters,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32950061#1264345#0_0,I've come here for casual lunches as well as for a friend's birthday and I always enjoy myself.,casual lunches,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
32950061#1264345#1_0,The sushi is always fresh and yummy and the menu is pretty varied.,menu,positive,positive,positive,positive,positive,positive,neutral,positive,positive,negative
32950061#1264345#1_1,The sushi is always fresh and yummy and the menu is pretty varied.,sushi,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32950061#1264345#3_0,I was especially impressed during the bday party when the waitstaff went above and beyond in helping me decorate and bring out a bday cake as well as offering prompt and friendly service to a 15 person party.,service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32950061#1264345#3_1,I was especially impressed during the bday party when the waitstaff went above and beyond in helping me decorate and bring out a bday cake as well as offering prompt and friendly service to a 15 person party.,waitstaff,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32971013#1044651#0_0,Best Indian food I have ever eaten.,Indian food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32971013#1044651#2_0,"The staff is unbelievably friendly, and I dream about their Saag gosht...so good.",Saag gosht,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32971013#1044651#2_1,"The staff is unbelievably friendly, and I dream about their Saag gosht...so good.",staff,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33009300#626261#1_0,"Unfortunately, unless you live in the neighborhood, it's not in a convenient location but is more like a hidden treasure.",location,negative,negative,positive,negative,positive,positive,negative,negative,negative,negative
33009300#626261#3_0,The staff greeted me warmly at the door and I was seated promptly and the food was excellent.,staff,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33009300#626261#3_1,The staff greeted me warmly at the door and I was seated promptly and the food was excellent.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33009300#626261#5_0,"The menu is great, with a good selection, and everything that I have tried is absolutely delicious.",menu,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33009300#626261#5_1,"The menu is great, with a good selection, and everything that I have tried is absolutely delicious.",selection,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33059678#631861#0_0,"I went to Swiftys with some friends of the family and we had a very nice dinner, but nothing amazing.",dinner,positive,positive,neutral,neutral,positive,positive,neutral,positive,positive,positive
33059678#631861#3_0,I had roast chicken and a salad.,salad,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
33059678#631861#3_1,I had roast chicken and a salad.,roast chicken,neutral,neutral,positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral
33059931#926509#0_0,This place has the best sushi in the city.,sushi,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33059931#926509#1_0,They have an excellent selection (the rolls with crab are really great).,rolls with crab,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33059931#926509#1_1,They have an excellent selection (the rolls with crab are really great).,selection,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33059931#926509#2_0,Reasonably priced with very fresh sushi.,sushi,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33059931#926509#2_1,Reasonably priced with very fresh sushi.,priced,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33060905#1138585#0_0,i went in one day asking for a table for a group and was greeted by a very rude hostess.,hostess,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
33060905#1138585#0_1,i went in one day asking for a table for a group and was greeted by a very rude hostess.,table,neutral,negative,negative,neutral,neutral,negative,negative,negative,negative,negative
33060905#1138585#1_0,"the restaurant was completely empty, but she gave me a dirty look and asked, no reservations?",reservations,neutral,negative,negative,negative,neutral,negative,neutral,neutral,negative,neutral
33060905#1138585#2_0,then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people.,chairs,neutral,negative,negative,negative,negative,neutral,negative,negative,neutral,negative
33060905#1138585#2_1,then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people.,table,neutral,negative,neutral,neutral,neutral,neutral,negative,negative,neutral,negative
33060905#1138585#4_0,i have eaten here on a different occasion - the food is mediocre for the prices.,food,neutral,neutral,positive,neutral,neutral,neutral,neutral,neutral,negative,negative
33060905#1138585#4_1,i have eaten here on a different occasion - the food is mediocre for the prices.,prices,negative,negative,negative,neutral,neutral,neutral,neutral,neutral,negative,negative
