id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
22_0,"There should be more choices of items to load on the pie, still quality of their classic pizza is a slice above.",pie,neutral,neutral,neutral,positive,neutral,neutral,neutral,neutral,neutral,neutral
22_1,"There should be more choices of items to load on the pie, still quality of their classic pizza is a slice above.",pizza,positive,positive,neutral,neutral,positive,positive,positive,neutral,positive,positive
230_0,The servers were snobby and got mad at me when I asked if they serve by the slice.,slice,neutral,neutral,negative,negative,neutral,neutral,neutral,negative,neutral,neutral
230_1,The servers were snobby and got mad at me when I asked if they serve by the slice.,servers,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
231_0,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",food,positive,positive,neutral,negative,negative,positive,positive,negative,neutral,neutral
231_1,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",menu,neutral,neutral,negative,neutral,neutral,neutral,neutral,negative,neutral,neutral
231_2,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",choices,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
231_3,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",reservations,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
232_0,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,lox spread,positive,neutral,neutral,positive,neutral,positive,positive,neutral,positive,positive
232_1,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,olive cream cheese,positive,positive,neutral,positive,neutral,positive,positive,neutral,positive,positive
232_2,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,bagel,neutral,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,positive
233_0,"Sometimes I grow a bit weary of dining in those pretentious, haughty taughty, high fashion eateries.",eateries,negative,neutral,positive,neutral,neutral,negative,negative,negative,negative,negative
233_1,"Sometimes I grow a bit weary of dining in those pretentious, haughty taughty, high fashion eateries.",dining,neutral,neutral,neutral,neutral,neutral,negative,negative,negative,negative,neutral
234_0,"The meat was great, but vegetables needed flavor and etc.",vegetables,negative,positive,positive,negative,positive,positive,neutral,positive,negative,negative
234_1,"The meat was great, but vegetables needed flavor and etc.",meat,positive,positive,positive,neutral,positive,positive,positive,positive,positive,positive
235_0,"However, if you want to, drink and enjoy the pleasures of food, Sam's is your new home away from home.",pleasures,positive,positive,positive,neutral,positive,positive,positive,positive,positive,positive
235_1,"However, if you want to, drink and enjoy the pleasures of food, Sam's is your new home away from home.",drink,neutral,neutral,neutral,neutral,neutral,positive,neutral,positive,neutral,neutral
235_2,"However, if you want to, drink and enjoy the pleasures of food, Sam's is your new home away from home.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
236_0,"While they adhere to a certain traditionality in serving their teas; eg: samovar for the russian, chinese tea sets for the green, the food labours under no such restrictions and there is nothing ordinary on the menu.",food,neutral,positive,positive,negative,neutral,neutral,positive,neutral,neutral,negative
236_1,"While they adhere to a certain traditionality in serving their teas; eg: samovar for the russian, chinese tea sets for the green, the food labours under no such restrictions and there is nothing ordinary on the menu.",serving,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
236_2,"While they adhere to a certain traditionality in serving their teas; eg: samovar for the russian, chinese tea sets for the green, the food labours under no such restrictions and there is nothing ordinary on the menu.",teas,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
236_3,"While they adhere to a certain traditionality in serving their teas; eg: samovar for the russian, chinese tea sets for the green, the food labours under no such restrictions and there is nothing ordinary on the menu.",menu,negative,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
237_0,"For a normal dinner, I prefer a place that has a bit more room and that has a slightly more relaxed vibe.",dinner,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
237_1,"For a normal dinner, I prefer a place that has a bit more room and that has a slightly more relaxed vibe.",vibe,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
238_0,Shun Lee has been serving creative Chinese food in a deluxe dining room for 30 years--they must be doing something right!,Chinese food,positive,neutral,neutral,neutral,neutral,positive,positive,neutral,positive,positive
238_1,Shun Lee has been serving creative Chinese food in a deluxe dining room for 30 years--they must be doing something right!,deluxe dining room,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
239_0,"The smoked salmon appetizer was pretty good (it comes with goat cheese, calpers and onions).",onions,neutral,positive,positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral
239_1,"The smoked salmon appetizer was pretty good (it comes with goat cheese, calpers and onions).",goat cheese,neutral,positive,positive,positive,positive,neutral,neutral,neutral,neutral,neutral
239_2,"The smoked salmon appetizer was pretty good (it comes with goat cheese, calpers and onions).",smoked salmon appetizer,positive,positive,positive,neutral,positive,positive,positive,neutral,positive,positive
23_0,"The meat, onions, and cheese were good as was the roll, but I'd go back if I could forego the sauce.",cheese,positive,positive,neutral,positive,neutral,positive,positive,positive,positive,positive
23_1,"The meat, onions, and cheese were good as was the roll, but I'd go back if I could forego the sauce.",meat,positive,positive,positive,positive,neutral,positive,positive,positive,positive,positive
23_2,"The meat, onions, and cheese were good as was the roll, but I'd go back if I could forego the sauce.",sauce,neutral,neutral,negative,positive,neutral,negative,negative,positive,negative,negative
240_0,The staff was courteous and explained the menu with detail.,detail,neutral,neutral,positive,neutral,positive,positive,neutral,positive,neutral,neutral
240_1,The staff was courteous and explained the menu with detail.,staff,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
